ORDER_ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE
3353,1354,154,4,274.85
3354,1355,155,5,40.77
3355,1356,156,1,88.95
3356,1357,157,2,88.14
3357,1358,158,3,490.65
3358,1359,159,4,98.47
3359,1360,160,5,95.78
3360,1361,161,1,171.60
3361,1362,162,2,216.58
3362,1363,163,3,460.58
3363,1364,164,4,430.11
3364,1365,165,5,113.50
3365,1366,166,1,391.88
3366,1367,167,2,36.35
3367,1368,168,3,201.66
3368,1369,169,4,58.18
3369,1370,170,5,430.02
3370,1371,171,1,42.76
3371,1372,172,2,358.33
3372,1373,173,3,417.48
3373,1374,174,4,302.70
3374,1375,175,5,452.46
3375,1376,176,1,441.17
3376,1377,177,2,184.02
3377,1378,178,3,464.53
3378,1379,179,4,197.05
3379,1380,180,5,357.63
3380,1381,181,1,130.91
3381,1382,182,2,389.81
3382,1383,183,3,76.37
3383,1384,184,4,362.50
3384,1385,185,5,495.09
3385,1386,186,1,12.62
3386,1387,187,2,94.35
3387,1388,188,3,433.81
3388,1389,189,4,260.34
3389,1390,190,5,274.81
3390,1391,191,1,202.24
3391,1392,192,2,252.43
3392,1393,193,3,370.09
3393,1394,194,4,387.64
3394,1395,195,5,433.85
3395,1396,196,1,310.81
3396,1397,197,2,196.02
3397,1398,198,3,142.49
3398,1399,199,4,38.49
3399,1400,200,5,188.11
3400,1401,1,1,442.54
3401,1402,2,2,221.44
3402,1403,3,3,295.15
3403,1404,4,4,486.24
3404,1405,5,5,125.90
3405,1406,6,1,378.41
3406,1407,7,2,281.69
3407,1408,8,3,72.29
3408,1409,9,4,239.38
3409,1410,10,5,227.82
3410,1411,11,1,436.57
3411,1412,12,2,209.05
3412,1413,13,3,380.46
3413,1414,14,4,164.84
3414,1415,15,5,448.27
3415,1416,16,1,166.69
3416,1417,17,2,219.21
3417,1418,18,3,54.93
3418,1419,19,4,363.92
3419,1420,20,5,363.83
3420,1421,21,1,166.69
3421,1422,22,2,228.60
3422,1423,23,3,444.09
3423,1424,24,4,418.27
3424,1425,25,5,317.66
3425,1426,26,1,466.60
3426,1427,27,2,169.14
3427,1428,28,3,113.50
3428,1429,29,4,435.20
3429,1430,30,5,480.95
3430,1431,31,1,129.28
3431,1432,32,2,126.56
3432,1433,33,3,185.97
3433,1434,34,4,482.20
3434,1435,35,5,343.87
3435,1436,36,1,246.81
3436,1437,37,2,268.21
3437,1438,38,3,348.06
3438,1439,39,4,424.79
3439,1440,40,5,234.47
3440,1441,41,1,230.44
3441,1442,42,2,30.92
3442,1443,43,3,142.86
3443,1444,44,4,140.79
3444,1445,45,5,429.65
3445,1446,46,1,150.52
3446,1447,47,2,409.12
3447,1448,48,3,89.29
3448,1449,49,4,432.57
3449,1450,50,5,297.77
3450,1451,51,1,174.64
3451,1452,52,2,352.71
3452,1453,53,3,361.09
3453,1454,54,4,472.58
3454,1455,55,5,106.38
3455,1456,56,1,260.20
3456,1457,57,2,188.05
3457,1458,58,3,454.30
3458,1459,59,4,99.74
3459,1460,60,5,61.10
3460,1461,61,1,359.35
3461,1462,62,2,400.97
3462,1463,63,3,188.85
3463,1464,64,4,415.35
3464,1465,65,5,210.02
3465,1466,66,1,280.44
3466,1467,67,2,445.85
3467,1468,68,3,148.67
3468,1469,69,4,12.90
3469,1470,70,5,373.06
3470,1471,71,1,391.16
3471,1472,72,2,439.65
3472,1473,73,3,75.85
3473,1474,74,4,496.78
3474,1475,75,5,494.63
3475,1476,76,1,96.34
3476,1477,77,2,369.12
3477,1478,78,3,353.21
3478,1479,79,4,497.56
3479,1480,80,5,250.22
3480,1481,81,1,264.37
3481,1482,82,2,333.79
3482,1483,83,3,456.20
3483,1484,84,4,296.29
3484,1485,85,5,453.52
3485,1486,86,1,225.66
3486,1487,87,2,376.76
3487,1488,88,3,364.02
3488,1489,89,4,436.50
3489,1490,90,5,433.61
3490,1491,91,1,297.91
3491,1492,92,2,127.57
3492,1493,93,3,249.03
3493,1494,94,4,113.63
3494,1495,95,5,149.82
3495,1496,96,1,430.47
3496,1497,97,2,301.36
3497,1498,98,3,88.71
3498,1499,99,4,279.46
3499,1500,100,5,432.55
3500,1501,101,1,23.58
3501,1502,102,2,300.28
3502,1503,103,3,28.94
3503,1504,104,4,498.42
3504,1505,105,5,294.55
3505,1506,106,1,169.27
3506,1507,107,2,439.05
3507,1508,108,3,230.21
3508,1509,109,4,325.79
3509,1510,110,5,103.95
3510,1511,111,1,10.42
3511,1512,112,2,442.42
3512,1513,113,3,288.08
3513,1514,114,4,55.94
3514,1515,115,5,347.39
3515,1516,116,1,312.88
3516,1517,117,2,126.63
3517,1518,118,3,65.61
3518,1519,119,4,279.37
3519,1520,120,5,146.52
3520,1521,121,1,214.05
3521,1522,122,2,243.76
3522,1523,123,3,266.23
3523,1524,124,4,251.93
3524,1525,125,5,476.69
3525,1526,126,1,40.98
3526,1527,127,2,370.11
3527,1528,128,3,367.22
3528,1529,129,4,85.49
3529,1530,130,5,274.09
3530,1531,131,1,28.90
3531,1532,132,2,382.70
3532,1533,133,3,153.49
3533,1534,134,4,26.50
3534,1535,135,5,248.64
3535,1536,136,1,58.93
3536,1537,137,2,493.06
3537,1538,138,3,395.25
3538,1539,139,4,26.50
3539,1540,140,5,279.31
3540,1541,141,1,319.61
3541,1542,142,2,377.18
3542,1543,143,3,306.44
3543,1544,144,4,224.58
3544,1545,145,5,479.55
3545,1546,146,1,145.30
3546,1547,147,2,430.44
3547,1548,148,3,365.66
3548,1549,149,4,169.24
3549,1550,150,5,419.18
3550,1551,151,1,76.99
3551,1552,152,2,15.41
3552,1553,153,3,322.47
3553,1554,154,4,45.70
3554,1555,155,5,184.48
3555,1556,156,1,490.27
3556,1557,157,2,331.27
3557,1558,158,3,389.05
3558,1559,159,4,365.63
3559,1560,160,5,370.05
3560,1561,161,1,433.36
3561,1562,162,2,457.95
3562,1563,163,3,112.91
3563,1564,164,4,469.28
3564,1565,165,5,120.45
3565,1566,166,1,249.06
3566,1567,167,2,491.35
3567,1568,168,3,281.14
3568,1569,169,4,441.20
3569,1570,170,5,363.90
3570,1571,171,1,92.19
3571,1572,172,2,436.24
3572,1573,173,3,432.79
3573,1574,174,4,85.80
3574,1575,175,5,361.11
3575,1576,176,1,193.60
3576,1577,177,2,379.06
3577,1578,178,3,196.68
3578,1579,179,4,117.59
3579,1580,180,5,145.94
3580,1581,181,1,450.17
3581,1582,182,2,437.10
3582,1583,183,3,372.63
3583,1584,184,4,397.97
3584,1585,185,5,309.78
3585,1586,186,1,203.38
3586,1587,187,2,372.97
3587,1588,188,3,474.76
3588,1589,189,4,405.56
3589,1590,190,5,114.27
3590,1591,191,1,418.97
3591,1592,192,2,426.41
3592,1593,193,3,353.20
3593,1594,194,4,129.41
3594,1595,195,5,248.59
3595,1596,196,1,430.06
3596,1597,197,2,126.25
3597,1598,198,3,297.79
3598,1599,199,4,495.73
3599,1600,200,5,420.74
3600,1601,1,1,499.20
3601,1602,2,2,22.63
3602,1603,3,3,301.90
3603,1604,4,4,102.04
3604,1605,5,5,494.99
3605,1606,6,1,428.10
3606,1607,7,2,199.01
3607,1608,8,3,201.54
3608,1609,9,4,232.37
3609,1610,10,5,292.08
3610,1611,11,1,136.21
3611,1612,12,2,281.43
3612,1613,13,3,326.15
3613,1614,14,4,238.26
3614,1615,15,5,268.01
3615,1616,16,1,243.14
3616,1617,17,2,161.33
3617,1618,18,3,475.87
3618,1619,19,4,444.04
3619,1620,20,5,26.01
3620,1621,21,1,353.34
3621,1622,22,2,410.32
3622,1623,23,3,207.56
3623,1624,24,4,294.40
3624,1625,25,5,483.31
3625,1626,26,1,330.78
3626,1627,27,2,366.30
3627,1628,28,3,59.04
3628,1629,29,4,373.59
3629,1630,30,5,356.84
3630,1631,31,1,114.34
3631,1632,32,2,378.26
3632,1633,33,3,209.31
3633,1634,34,4,409.50
3634,1635,35,5,237.97
3635,1636,36,1,445.15
3636,1637,37,2,365.20
3637,1638,38,3,71.63
3638,1639,39,4,99.51
3639,1640,40,5,42.15
3640,1641,41,1,485.46
3641,1642,42,2,499.17
3642,1643,43,3,256.19
3643,1644,44,4,231.71
3644,1645,45,5,342.54
3645,1646,46,1,186.99
3646,1647,47,2,169.55
3647,1648,48,3,14.53
3648,1649,49,4,105.28
3649,1650,50,5,192.63
3650,1651,51,1,446.07
3651,1652,52,2,469.59
3652,1653,53,3,208.11
3653,1654,54,4,203.28
3654,1655,55,5,215.14
3655,1656,56,1,482.50
3656,1657,57,2,343.41
3657,1658,58,3,168.20
3658,1659,59,4,151.08
3659,1660,60,5,368.58
3660,1661,61,1,284.93
3661,1662,62,2,303.35
3662,1663,63,3,79.80
3663,1664,64,4,431.68
3664,1665,65,5,201.57
3665,1666,66,1,364.18
3666,1667,67,2,226.59
3667,1668,68,3,191.36
3668,1669,69,4,299.90
3669,1670,70,5,357.52
3670,1671,71,1,275.29
3671,1672,72,2,146.78
3672,1673,73,3,475.05
3673,1674,74,4,200.23
3674,1675,75,5,247.72
3675,1676,76,1,195.87
3676,1677,77,2,97.31
3677,1678,78,3,367.11
3678,1679,79,4,298.93
3679,1680,80,5,88.59
3680,1681,81,1,23.41
3681,1682,82,2,312.37
3682,1683,83,3,28.63
3683,1684,84,4,81.70
3684,1685,85,5,60.12
3685,1686,86,1,319.48
3686,1687,87,2,360.76
3687,1688,88,3,52.71
3688,1689,89,4,77.70
3689,1690,90,5,379.05
3690,1691,91,1,313.73
3691,1692,92,2,150.14
3692,1693,93,3,364.98
3693,1694,94,4,169.30
3694,1695,95,5,463.83
3695,1696,96,1,187.03
3696,1697,97,2,363.35
3697,1698,98,3,472.78
3698,1699,99,4,413.07
3699,1700,100,5,142.43
3700,1701,101,1,44.51
3701,1702,102,2,434.84
3702,1703,103,3,151.31
3703,1704,104,4,80.33
3704,1705,105,5,382.86
3705,1706,106,1,193.78
3706,1707,107,2,165.46
3707,1708,108,3,295.42
3708,1709,109,4,70.39
3709,1710,110,5,14.07
3710,1711,111,1,71.09
3711,1712,112,2,356.81
3712,1713,113,3,470.57
3713,1714,114,4,169.71
3714,1715,115,5,440.27
3715,1716,116,1,335.05
3716,1717,117,2,122.83
3717,1718,118,3,430.56
3718,1719,119,4,474.39
3719,1720,120,5,269.27
3720,1721,121,1,243.23
3721,1722,122,2,40.31
3722,1723,123,3,331.49
3723,1724,124,4,164.88
3724,1725,125,5,26.82
3725,1726,126,1,239.13
3726,1727,127,2,323.81
3727,1728,128,3,338.40
3728,1729,129,4,173.01
3729,1730,130,5,160.78
3730,1731,131,1,328.30
3731,1732,132,2,131.82
3732,1733,133,3,301.95
3733,1734,134,4,440.24
3734,1735,135,5,158.92
3735,1736,136,1,396.26
3736,1737,137,2,496.15
3737,1738,138,3,184.10
3738,1739,139,4,367.11
3739,1740,140,5,120.51
3740,1741,141,1,323.55
3741,1742,142,2,421.86
3742,1743,143,3,399.53
3743,1744,144,4,48.27
3744,1745,145,5,48.77
3745,1746,146,1,254.00
3746,1747,147,2,475.19
3747,1748,148,3,477.81
3748,1749,149,4,99.86
3749,1750,150,5,438.23
3750,1751,151,1,446.30
3751,1752,152,2,106.59
3752,1753,153,3,13.09
3753,1754,154,4,244.56
3754,1755,155,5,297.31
3755,1756,156,1,61.33
3756,1757,157,2,173.97
3757,1758,158,3,465.12
3758,1759,159,4,408.73
3759,1760,160,5,55.87
3760,1761,161,1,344.57
3761,1762,162,2,483.77
3762,1763,163,3,417.24
3763,1764,164,4,362.34
3764,1765,165,5,444.30
3765,1766,166,1,220.01
3766,1767,167,2,253.08
3767,1768,168,3,466.72
3768,1769,169,4,343.81
3769,1770,170,5,307.39
3770,1771,171,1,445.56
3771,1772,172,2,436.38
3772,1773,173,3,352.42
3773,1774,174,4,373.92
3774,1775,175,5,307.55
3775,1776,176,1,282.00
3776,1777,177,2,284.31
3777,1778,178,3,306.68
3778,1779,179,4,142.69
3779,1780,180,5,116.69
3780,1781,181,1,177.35
3781,1782,182,2,270.11
3782,1783,183,3,434.98
3783,1784,184,4,176.10
3784,1785,185,5,395.34
3785,1786,186,1,125.61
3786,1787,187,2,183.15
3787,1788,188,3,465.92
3788,1789,189,4,405.36
3789,1790,190,5,67.65
3790,1791,191,1,442.13
3791,1792,192,2,340.71
3792,1793,193,3,167.86
3793,1794,194,4,284.35
3794,1795,195,5,472.85
3795,1796,196,1,267.85
3796,1797,197,2,141.87
3797,1798,198,3,152.60
3798,1799,199,4,14.99
3799,1800,200,5,382.58
3800,1801,1,1,61.39
3801,1802,2,2,420.75
3802,1803,3,3,414.19
3803,1804,4,4,442.28
3804,1805,5,5,312.15
3805,1806,6,1,253.85
3806,1807,7,2,378.59
3807,1808,8,3,287.40
3808,1809,9,4,51.24
3809,1810,10,5,430.00
3810,1811,11,1,168.02
3811,1812,12,2,341.33
3812,1813,13,3,235.23
3813,1814,14,4,343.71
3814,1815,15,5,221.96
3815,1816,16,1,239.91
3816,1817,17,2,109.38
3817,1818,18,3,100.39
3818,1819,19,4,328.26
3819,1820,20,5,349.66
3820,1821,21,1,277.67
3821,1822,22,2,195.21
3822,1823,23,3,307.43
3823,1824,24,4,11.67
3824,1825,25,5,91.74
3825,1826,26,1,418.41
3826,1827,27,2,204.23
3827,1828,28,3,484.29
3828,1829,29,4,26.52
3829,1830,30,5,312.54
3830,1831,31,1,164.58
3831,1832,32,2,335.70
3832,1833,33,3,227.43
3833,1834,34,4,56.88
3834,1835,35,5,58.97
3835,1836,36,1,479.50
3836,1837,37,2,23.96
3837,1838,38,3,313.57
3838,1839,39,4,453.50
3839,1840,40,5,436.58
3840,1841,41,1,55.61
3841,1842,42,2,341.17
3842,1843,43,3,307.25
3843,1844,44,4,140.59
3844,1845,45,5,401.37
3845,1846,46,1,164.09
3846,1847,47,2,80.62
3847,1848,48,3,267.25
3848,1849,49,4,374.74
3849,1850,50,5,301.11
3850,1851,51,1,117.51
3851,1852,52,2,409.54
3852,1853,53,3,337.81
3853,1854,54,4,312.43
3854,1855,55,5,384.25
3855,1856,56,1,143.13
3856,1857,57,2,339.15
3857,1858,58,3,118.41
3858,1859,59,4,426.57
3859,1860,60,5,328.67
3860,1861,61,1,66.39
3861,1862,62,2,43.17
3862,1863,63,3,123.11
3863,1864,64,4,268.66
3864,1865,65,5,476.87
3865,1866,66,1,216.98
3866,1867,67,2,320.83
3867,1868,68,3,249.20
3868,1869,69,4,157.29
3869,1870,70,5,175.47
3870,1871,71,1,176.48
3871,1872,72,2,154.99
3872,1873,73,3,431.55
3873,1874,74,4,135.51
3874,1875,75,5,480.26
3875,1876,76,1,179.03
3876,1877,77,2,349.30
3877,1878,78,3,378.05
3878,1879,79,4,268.92
3879,1880,80,5,456.48
3880,1881,81,1,219.51
3881,1882,82,2,311.74
3882,1883,83,3,393.82
3883,1884,84,4,354.33
3884,1885,85,5,124.97
3885,1886,86,1,48.84
3886,1887,87,2,468.83
3887,1888,88,3,66.58
3888,1889,89,4,165.29
3889,1890,90,5,475.53
3890,1891,91,1,308.17
3891,1892,92,2,80.35
3892,1893,93,3,346.75
3893,1894,94,4,76.61
3894,1895,95,5,205.24
3895,1896,96,1,32.48
3896,1897,97,2,58.15
1504,1505,105,5,407.63
1505,1506,106,1,53.54
1506,1507,107,2,398.28
1507,1508,108,3,366.00
1508,1509,109,4,473.19
1509,1510,110,5,155.06
1510,1511,111,1,178.09
1511,1512,112,2,197.09
1512,1513,113,3,244.09
1513,1514,114,4,111.48
1514,1515,115,5,371.93
1515,1516,116,1,418.86
1516,1517,117,2,187.91
1517,1518,118,3,29.90
1518,1519,119,4,367.00
1519,1520,120,5,144.79
1520,1521,121,1,36.63
1521,1522,122,2,390.45
1522,1523,123,3,472.73
1523,1524,124,4,242.51
1524,1525,125,5,11.26
1525,1526,126,1,24.94
1526,1527,127,2,84.72
1527,1528,128,3,375.56
1528,1529,129,4,12.69
1529,1530,130,5,331.26
1530,1531,131,1,323.45
1531,1532,132,2,262.07
1532,1533,133,3,268.19
1533,1534,134,4,482.60
1534,1535,135,5,279.92
1535,1536,136,1,143.89
1536,1537,137,2,480.84
1537,1538,138,3,360.41
1538,1539,139,4,486.05
1539,1540,140,5,162.54
1540,1541,141,1,127.22
1541,1542,142,2,396.74
1542,1543,143,3,462.63
1543,1544,144,4,163.87
1544,1545,145,5,366.71
1545,1546,146,1,86.70
1546,1547,147,2,35.51
1547,1548,148,3,130.14
1548,1549,149,4,105.59
1549,1550,150,5,369.04
1550,1551,151,1,58.28
1551,1552,152,2,334.66
1552,1553,153,3,210.53
1553,1554,154,4,111.12
1554,1555,155,5,375.48
1555,1556,156,1,207.74
1556,1557,157,2,34.33
1557,1558,158,3,186.10
1558,1559,159,4,365.87
1559,1560,160,5,410.31
1560,1561,161,1,374.80
1561,1562,162,2,221.73
1562,1563,163,3,128.07
1563,1564,164,4,241.38
1564,1565,165,5,137.67
1565,1566,166,1,448.01
1566,1567,167,2,330.98
1567,1568,168,3,224.92
1568,1569,169,4,461.88
1569,1570,170,5,357.99
1570,1571,171,1,81.39
1571,1572,172,2,305.13
1572,1573,173,3,416.64
1573,1574,174,4,329.64
1574,1575,175,5,298.66
1575,1576,176,1,393.34
1576,1577,177,2,467.15
1577,1578,178,3,498.24
1578,1579,179,4,362.64
1579,1580,180,5,106.85
1580,1581,181,1,383.98
1581,1582,182,2,133.00
1582,1583,183,3,210.22
1583,1584,184,4,213.22
1584,1585,185,5,432.38
1585,1586,186,1,198.93
1586,1587,187,2,459.82
1587,1588,188,3,292.53
1588,1589,189,4,168.70
1589,1590,190,5,145.79
1590,1591,191,1,54.20
1591,1592,192,2,355.64
1592,1593,193,3,82.13
1593,1594,194,4,114.12
1594,1595,195,5,393.92
1595,1596,196,1,254.89
1596,1597,197,2,344.74
1597,1598,198,3,293.61
1598,1599,199,4,378.79
1599,1600,200,5,328.59
1600,1601,1,1,434.69
1601,1602,2,2,106.90
1602,1603,3,3,425.27
1603,1604,4,4,22.23
1604,1605,5,5,198.68
1605,1606,6,1,346.94
1606,1607,7,2,227.99
1607,1608,8,3,177.68
1608,1609,9,4,109.35
1609,1610,10,5,238.13
1610,1611,11,1,304.59
1611,1612,12,2,408.31
1612,1613,13,3,309.10
1613,1614,14,4,76.09
1614,1615,15,5,123.53
1615,1616,16,1,307.18
1616,1617,17,2,410.66
1617,1618,18,3,87.89
1618,1619,19,4,33.91
1619,1620,20,5,296.37
1620,1621,21,1,93.79
1621,1622,22,2,375.18
1622,1623,23,3,80.56
1623,1624,24,4,44.02
1624,1625,25,5,462.11
1625,1626,26,1,465.31
1626,1627,27,2,60.02
1627,1628,28,3,261.38
1628,1629,29,4,123.25
1629,1630,30,5,177.45
1630,1631,31,1,221.93
1631,1632,32,2,401.84
1632,1633,33,3,105.14
1633,1634,34,4,287.91
1634,1635,35,5,119.08
1635,1636,36,1,82.66
1636,1637,37,2,469.94
1637,1638,38,3,428.21
1638,1639,39,4,380.90
1639,1640,40,5,41.73
1640,1641,41,1,427.06
1641,1642,42,2,264.41
1642,1643,43,3,200.84
1643,1644,44,4,467.81
1644,1645,45,5,211.88
1645,1646,46,1,167.73
1646,1647,47,2,162.81
1647,1648,48,3,482.79
1648,1649,49,4,192.01
1649,1650,50,5,417.83
1650,1651,51,1,51.26
1651,1652,52,2,428.54
1652,1653,53,3,168.79
1653,1654,54,4,449.35
1654,1655,55,5,362.61
1655,1656,56,1,396.80
1656,1657,57,2,72.21
1657,1658,58,3,475.28
1658,1659,59,4,273.61
1659,1660,60,5,311.93
1660,1661,61,1,24.39
1661,1662,62,2,439.92
1662,1663,63,3,79.52
1663,1664,64,4,204.50
1664,1665,65,5,26.04
1665,1666,66,1,413.67
1666,1667,67,2,480.97
1667,1668,68,3,279.04
1668,1669,69,4,494.30
1669,1670,70,5,494.43
1670,1671,71,1,338.91
1671,1672,72,2,337.72
1672,1673,73,3,342.29
1673,1674,74,4,224.75
1674,1675,75,5,264.18
1675,1676,76,1,295.67
1676,1677,77,2,42.90
1677,1678,78,3,233.37
1678,1679,79,4,26.81
1679,1680,80,5,154.12
1680,1681,81,1,383.14
1681,1682,82,2,101.28
1682,1683,83,3,189.91
1683,1684,84,4,282.04
1684,1685,85,5,126.80
1685,1686,86,1,84.54
1686,1687,87,2,298.64
1687,1688,88,3,167.36
1688,1689,89,4,263.20
1689,1690,90,5,382.68
1690,1691,91,1,384.59
1691,1692,92,2,484.33
1692,1693,93,3,368.14
1693,1694,94,4,450.42
1694,1695,95,5,236.23
1695,1696,96,1,443.10
1696,1697,97,2,178.07
1697,1698,98,3,181.80
1698,1699,99,4,246.85
1699,1700,100,5,206.18
1700,1701,101,1,162.15
1701,1702,102,2,491.72
1702,1703,103,3,320.51
1703,1704,104,4,34.30
1704,1705,105,5,142.57
1705,1706,106,1,305.44
1706,1707,107,2,224.21
1707,1708,108,3,201.69
1708,1709,109,4,182.72
1709,1710,110,5,379.42
1710,1711,111,1,50.92
1711,1712,112,2,445.35
1712,1713,113,3,76.56
1713,1714,114,4,453.52
1714,1715,115,5,93.97
1715,1716,116,1,141.19
1716,1717,117,2,24.47
1717,1718,118,3,368.16
1718,1719,119,4,361.85
1719,1720,120,5,279.24
1720,1721,121,1,296.35
1721,1722,122,2,365.55
1722,1723,123,3,263.38
1723,1724,124,4,362.44
1724,1725,125,5,444.85
1725,1726,126,1,75.13
1726,1727,127,2,280.82
1727,1728,128,3,20.37
1728,1729,129,4,396.55
1729,1730,130,5,11.03
1730,1731,131,1,491.85
1731,1732,132,2,195.06
1732,1733,133,3,225.09
1733,1734,134,4,337.33
1734,1735,135,5,178.42
1735,1736,136,1,25.71
1736,1737,137,2,396.71
1737,1738,138,3,404.12
1738,1739,139,4,473.73
1739,1740,140,5,299.53
1740,1741,141,1,453.97
1741,1742,142,2,339.55
1742,1743,143,3,112.71
1743,1744,144,4,329.76
1744,1745,145,5,336.20
1745,1746,146,1,468.56
1746,1747,147,2,125.52
1747,1748,148,3,382.60
1748,1749,149,4,318.58
1749,1750,150,5,98.08
1750,1751,151,1,222.34
1751,1752,152,2,464.42
1752,1753,153,3,47.35
1753,1754,154,4,10.23
1754,1755,155,5,68.62
1755,1756,156,1,107.00
1756,1757,157,2,66.85
1757,1758,158,3,101.34
1758,1759,159,4,44.67
1759,1760,160,5,39.12
1760,1761,161,1,306.47
1761,1762,162,2,216.06
1762,1763,163,3,386.75
1763,1764,164,4,397.81
1764,1765,165,5,216.75
1765,1766,166,1,219.34
1766,1767,167,2,461.06
1767,1768,168,3,463.27
1768,1769,169,4,357.64
1769,1770,170,5,67.71
1770,1771,171,1,430.72
1771,1772,172,2,468.43
1772,1773,173,3,207.71
1773,1774,174,4,464.56
1774,1775,175,5,108.99
1775,1776,176,1,132.55
1776,1777,177,2,334.11
1777,1778,178,3,378.90
1778,1779,179,4,245.04
1779,1780,180,5,263.42
1780,1781,181,1,163.21
1781,1782,182,2,493.16
1782,1783,183,3,474.78
1783,1784,184,4,433.90
1784,1785,185,5,11.26
1785,1786,186,1,60.46
1786,1787,187,2,292.06
1787,1788,188,3,281.94
1788,1789,189,4,428.66
1789,1790,190,5,213.09
1790,1791,191,1,54.83
1791,1792,192,2,203.18
1792,1793,193,3,120.18
1793,1794,194,4,360.49
1794,1795,195,5,197.34
1795,1796,196,1,170.71
1796,1797,197,2,58.90
1797,1798,198,3,73.77
1798,1799,199,4,293.03
1799,1800,200,5,193.84
1800,1801,1,1,36.26
1801,1802,2,2,56.24
1802,1803,3,3,351.03
1803,1804,4,4,26.29
1804,1805,5,5,62.64
1805,1806,6,1,321.33
1806,1807,7,2,96.97
1807,1808,8,3,371.46
1808,1809,9,4,379.13
1809,1810,10,5,303.66
1810,1811,11,1,360.42
1811,1812,12,2,220.07
1812,1813,13,3,94.50
1813,1814,14,4,19.46
1814,1815,15,5,463.02
1815,1816,16,1,307.72
1816,1817,17,2,266.52
1817,1818,18,3,178.81
1818,1819,19,4,179.75
1819,1820,20,5,145.41
1820,1821,21,1,422.44
1821,1822,22,2,15.89
1822,1823,23,3,166.45
1823,1824,24,4,467.81
1824,1825,25,5,418.19
1825,1826,26,1,128.06
1826,1827,27,2,139.15
1827,1828,28,3,256.61
1828,1829,29,4,38.33
1829,1830,30,5,392.02
1830,1831,31,1,316.39
1831,1832,32,2,360.37
1832,1833,33,3,425.14
1833,1834,34,4,96.08
1834,1835,35,5,279.71
1835,1836,36,1,215.86
1836,1837,37,2,314.50
1837,1838,38,3,71.75
1838,1839,39,4,305.36
1839,1840,40,5,380.39
1840,1841,41,1,354.12
1841,1842,42,2,152.48
1842,1843,43,3,492.01
1843,1844,44,4,23.16
1844,1845,45,5,222.55
1845,1846,46,1,17.85
1846,1847,47,2,10.90
1847,1848,48,3,376.70
1848,1849,49,4,39.30
1849,1850,50,5,367.09
1850,1851,51,1,306.13
1851,1852,52,2,471.33
1852,1853,53,3,79.65
1853,1854,54,4,449.48
1854,1855,55,5,161.65
1855,1856,56,1,444.45
1856,1857,57,2,174.30
1857,1858,58,3,480.18
1858,1859,59,4,272.90
1859,1860,60,5,90.97
1860,1861,61,1,213.36
1861,1862,62,2,403.35
1862,1863,63,3,231.83
1863,1864,64,4,304.27
1864,1865,65,5,389.73
1865,1866,66,1,140.13
1866,1867,67,2,425.92
1867,1868,68,3,399.00
1868,1869,69,4,81.21
1869,1870,70,5,268.38
1870,1871,71,1,188.11
1871,1872,72,2,120.64
1872,1873,73,3,321.29
1873,1874,74,4,171.76
1874,1875,75,5,158.58
1875,1876,76,1,144.99
1876,1877,77,2,23.73
1877,1878,78,3,167.36
1878,1879,79,4,344.51
1879,1880,80,5,447.49
1880,1881,81,1,485.15
1881,1882,82,2,435.27
1882,1883,83,3,227.94
1883,1884,84,4,107.98
1884,1885,85,5,341.50
1885,1886,86,1,468.04
1886,1887,87,2,304.82
1887,1888,88,3,99.44
1888,1889,89,4,76.26
1889,1890,90,5,52.61
1890,1891,91,1,296.83
1891,1892,92,2,27.86
1892,1893,93,3,465.11
1893,1894,94,4,37.19
1894,1895,95,5,184.66
1895,1896,96,1,243.85
1896,1897,97,2,282.61
1897,1898,98,3,417.93
1898,1899,99,4,412.16
1899,1900,100,5,293.76
1900,1901,101,1,276.22
1901,1902,102,2,189.01
1902,1903,103,3,487.34
1903,1904,104,4,350.59
1904,1905,105,5,38.86
1905,1906,106,1,454.70
1906,1907,107,2,116.32
1907,1908,108,3,93.39
1908,1909,109,4,116.84
1909,1910,110,5,496.16
1910,1911,111,1,391.94
1911,1912,112,2,159.45
1912,1913,113,3,415.45
1913,1914,114,4,490.84
1914,1915,115,5,188.95
1915,1916,116,1,54.86
1916,1917,117,2,371.40
1917,1918,118,3,36.66
1918,1919,119,4,393.71
1919,1920,120,5,455.99
1920,1921,121,1,182.74
1921,1922,122,2,222.75
1922,1923,123,3,416.86
1923,1924,124,4,46.31
1924,1925,125,5,295.57
1925,1926,126,1,362.77
1926,1927,127,2,354.49
1927,1928,128,3,103.91
1928,1929,129,4,89.70
1929,1930,130,5,70.74
1930,1931,131,1,428.74
1931,1932,132,2,289.96
1932,1933,133,3,346.37
1933,1934,134,4,331.85
1934,1935,135,5,298.07
1935,1936,136,1,24.01
1936,1937,137,2,389.97
1937,1938,138,3,334.26
1938,1939,139,4,191.37
1939,1940,140,5,448.34
1940,1941,141,1,464.21
1941,1942,142,2,196.77
1942,1943,143,3,248.89
1943,1944,144,4,481.71
1944,1945,145,5,43.44
1945,1946,146,1,475.78
1946,1947,147,2,72.72
1947,1948,148,3,336.50
1948,1949,149,4,63.85
1949,1950,150,5,78.37
1950,1951,151,1,199.84
1951,1952,152,2,455.35
1952,1953,153,3,140.69
1953,1954,154,4,329.02
1954,1955,155,5,330.07
1955,1956,156,1,71.79
